username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink;flag
;31/12/18 05.30;0;0;December 31, 2018 at 06:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2263068230596508/ …;;;;1,0795E+18;https://twitter.com/andri000me_1/status/1079504935505539074;0
;31/12/18 04.30;0;0;December 31, 2018 at 05:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2263047300598601/ …;;;;1,07949E+18;https://twitter.com/andri000me_1/status/1079489872442859520;0
;31/12/18 04.24;0;0;RT infobmkg: jerrytjand Terima kasih sarannya. Saat ini BMKG hanya memantau aktivitas gempabumi tektonik saja. Untuk Vulkanologi, sudah ada Badan lain yang memonitor. Kami bersinergi juga untuk menerima informasi dari mereka jika ada peringatan atau informasi terbaru.;;;;1,07949E+18;https://twitter.com/usilll/status/1079488393501921280;0
;31/12/18 04.12;0;0;"RT infoBMKG jerrytjand Terima kasih sarannya. Saat ini BMKG hanya memantau aktivitas gempabumi tektonik saja. Untuk Vulkanologi, sudah ada Badan lain yang memonitor. Kami bersinergi juga untuk menerima informasi dari mereka jika ada peringatan atau informasi terbaru.""""";;;;1,07949E+18;https://twitter.com/andri000me_4/status/1079485351520075779;0
;31/12/18 04.10;3;11;Terima kasih sarannya. Saat ini BMKG hanya memantau aktivitas gempabumi tektonik saja. Untuk Vulkanologi, sudah ada Badan lain yang memonitor. Kami bersinergi juga untuk menerima informasi dari mereka jika ada peringatan atau informasi terbaru.;;;;1,07948E+18;https://twitter.com/infoBMKG/status/1079484952880672768;0
;31/12/18 03.34;0;0;Bencana sdh byk terjadi di bumi pertiwi ini dr Tsunami, Gempa, Angin pting beliung, Banjir dllnya yg apakah itu semua tdk menjadikan kita minimal menyadari bhw Alam tlh jujur memberikan tanda bs jadi akn dtg berikutnya yg lebih besar & dahsyat...;;;;1,07948E+18;https://twitter.com/arfinbinshihab/status/1079475822245732352;0
;31/12/18 03.30;0;0;December 31, 2018 at 04:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2263020057267992/ …;;;;1,07947E+18;https://twitter.com/andri000me_1/status/1079474754061590531;0
;31/12/18 02.40;0;0;haah betoi lah tu. dan pergerakan tektonik yang buatkan segala volcano eruption , gempa bumi apa semua ni lah sebenarnya process pencantuman semula supercontinent;;;;1,07946E+18;https://twitter.com/Are_nipt/status/1079462270474739712;0
;31/12/18 02.30;0;0;December 31, 2018 at 03:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2262996117270386/ …;;;;1,07946E+18;https://twitter.com/andri000me_1/status/1079459654739132416;0
;31/12/18 02.13;0;1;Dulu mah jam 9 udah ngantuk abis. Mau ada gempa bumi juga ngga bakal kebangun.;;;;1,07946E+18;https://twitter.com/widhityaa/status/1079455457721217024;0
;31/12/18 02.10;0;0;cek yuk -> Gempa Magnitudo 5,1 Guncang Sulut, Tak Berpotensi Tsunami Gempa bumi Magnitudo 5 https://news.detik.com/read/2018/12/31/015443/4364870/10/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami …;;;;1,07945E+18;https://twitter.com/akuNgiklan/status/1079454644596703232;1
;31/12/18 02.05;0;0;Gempa bumi Magnitudo 5,1 mengguncang Kabupaten Kepulauan Siau Tagulandang Biaro, Sulawesi Utara. Gempa ini tak berpotensi menimbulkan gelombang tsunami. https://news.detik.com/berita/4364870/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546196660 …;;;#Echobox;1,07945E+18;https://twitter.com/yohacn/status/1079453398682996747;1
;31/12/18 02.04;45;45;Gempa bumi Magnitudo 5,1 mengguncang Kabupaten Kepulauan Siau Tagulandang Biaro, Sulawesi Utara. Gempa ini tak berpotensi menimbulkan gelombang tsunami. https://news.detik.com/berita/4364870/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami?utm_term=echoboxauto&utm_campaign=detikcomsocmed&utm_medium=oa&utm_content=detikcom&utm_source=Twitter#Echobox=1546196660 …;;;#Echobox;1,07945E+18;https://twitter.com/detikcom/status/1079453150766080000;1
;31/12/18 02.01;0;0;cek -> Gempa Magnitudo 5,1 Guncang Sulut, Tak Berpotensi Tsunami Gempa bumi Magnitudo 5 https://news.detik.com/read/2018/12/31/015443/4364870/10/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami …;;;;1,07945E+18;https://twitter.com/iklanBisnis_/status/1079452336446033920;1
;31/12/18 02.01;0;0;cek -> Gempa Magnitudo 5,1 Guncang Sulut, Tak Berpotensi Tsunami Gempa bumi Magnitudo 5 https://news.detik.com/read/2018/12/31/015443/4364870/10/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami …;;;;1,07945E+18;https://twitter.com/UsahaKita_/status/1079452327608705024;1
;31/12/18 02.00;0;0;Gempa Magnitudo 5,1 Guncang Sulut, Tak Berpotensi Tsunami Gempa bumi Magnitudo 5 https://news.detik.com/read/2018/12/31/015443/4364870/10/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami …;;;;1,07945E+18;https://twitter.com/m18895/status/1079452259858051072;1
;31/12/18 02.00;0;0;cek yuk -> Gempa Magnitudo 5,1 Guncang Sulut, Tak Berpotensi Tsunami Gempa bumi Magnitudo 5 https://m.detik.com/read/2018/12/31/015443/4364870/10/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami …;;;;1,07945E+18;https://twitter.com/akuNgiklan/status/1079452127959736320;1
;31/12/18 02.00;0;0;@ null Gempa Magnitudo 5,1 Guncang Sulut, Tak Berpotensi Tsunami Gempa bumi Magnitudo 5 https://m.detik.com/read/2018/12/31/015443/4364870/10/gempa-magnitudo-51-guncang-sulut-tak-berpotensi-tsunami …;;@;;1,07945E+18;https://twitter.com/galxxs/status/1079452121987145728;0
;31/12/18 01.41;0;0;# Gempa bumi! # Lindu! 5.3 Mb, very frequent, 18:34 UTC North Maluku, Indonesia (1.16, 126.1) ± 78 km felt to 170 km (in Bitung…) by 218500 (http://early-est.rm.ingv.it );;;# #;1,07945E+18;https://twitter.com/BrainstormBot/status/1079447516259729408;1
;31/12/18 01.39;0;0;Wah,gempa bumi;;;;1,07945E+18;https://twitter.com/chhrygrl/status/1079446886430339072;0
;31/12/18 01.30;0;0;December 31, 2018 at 02:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2262971013939563/ …;;;;1,07944E+18;https://twitter.com/andri000me_1/status/1079444546486980609;0
;31/12/18 01.15;0;0;Saya suka video @ YouTube http://youtu.be/7o_4iKwSkZo?a Gempa bumi yang begitu dhasyat sehingga pintu penjara terbuka;;@;;1,07944E+18;https://twitter.com/thsrobert/status/1079440781071564800;0
;31/12/18 01.04;0;0;Gempa bumi 5.7 Skala Richter gegar Bengkulu, Indonesia https://www.bharian.com.my/dunia/asean/2018/12/514549/gempa-bumi-57-skala-richter-gegar-bengkulu-indonesia …;;;;1,07944E+18;https://twitter.com/IezwanMalique/status/1079438021190184966;1
;31/12/18 00.30;0;0;December 31, 2018 at 01:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2262939083942756/ …;;;;1,07943E+18;https://twitter.com/andri000me_1/status/1079429476461789185;0
;31/12/18 00.17;0;0;Kalo anda doakan orang cepat matii...mdh2an Tuhan YME menjabah do'a anda dgn anda cepat menjadi mayat penuh blatung ditelan anjing kurap korban gempa bumi....;;;;1,07943E+18;https://twitter.com/10Suhatman/status/1079426289608536066;0
;30/12/18 23.52;0;0;Ya Allah banyaknya gempa bumi hari demi hari .;;;;1,07942E+18;https://twitter.com/_syhraazizul/status/1079419906339164160;0
;30/12/18 23.40;0;0;Tahun 2009 ada anime jepang menceritakan gempa bumi, judulnya Tokyo Magnitude 8,0. Ternyata terjadi gempa di Jepang. Mungkin kebetulan;;;;1,07942E+18;https://twitter.com/infotaku_/status/1079417027079458817;0
;30/12/18 23.37;0;0;Ga usah bawa2 bencana, Bang. Kontraproduktif. Ada bencana yg bisa kita cegah/minimalisir spt banjir dan kebakaran hutan, ada bencana yg di luar kuasa manusia spt gempa bumi dan gunung meletus. Kita kritisi penanganan bencana atau sistem peringatan dini, bkn sebab gunung meletus.;;;;1,07942E+18;https://twitter.com/lipmusb/status/1079416095667310596;0
;30/12/18 23.30;0;0;December 31, 2018 at 12:30AM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2262909053945759/ …;;;;1,07941E+18;https://twitter.com/andri000me_1/status/1079414422584655874;0
;30/12/18 23.16;0;0;Tips Selamat Saat dan Setelah Gempa Bumi http://tinyurl.com/y9eyr8pn # PrayForPalu;;;#;1,07941E+18;https://twitter.com/nusanmedia/status/1079410938262896640;0
;30/12/18 23.16;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/pak_ek0/status/1079410819526549509;0
;30/12/18 23.15;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/saipulganteng12/status/1079410684574814208;0
;30/12/18 23.15;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/jamirhussain_h/status/1079410680367931393;0
;30/12/18 23.15;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/febbysipati/status/1079410622364897281;0
;30/12/18 23.15;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/rojakprayogo/status/1079410539602890752;0
;30/12/18 23.13;0;0;Gempa bumi 5.7 magnitud gegar Bengkulu, Indonesia http://www.astroawani.com/berita-dunia/gempa-bumi-5-7-magnitud-gegar-bengkulu-indonesia-194768 …;;;;1,07941E+18;https://twitter.com/oleetha/status/1079410220047220736;0
;30/12/18 23.12;0;0;"Hal yg sangat menakutkan; 1. Gempa bumi 2. Tsunami 3. Part ending komik one piece tertera tulisan MINGGU DEPAN LIBUR""""";;;;1,07941E+18;https://twitter.com/oriorio1k/status/1079409993000996864;0
;30/12/18 23.10;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/aditiobimasa/status/1079409353499787270;0
;30/12/18 23.08;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/fi_syamil/status/1079408857070346241;0
;30/12/18 23.08;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/irmasadewa217/status/1079408854620954624;0
;30/12/18 23.07;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/firmanseo/status/1079408573162098689;0
;30/12/18 23.01;0;0;# trubusmania Energi di Dalam Bumi Mulai Keluar, Penyebab Gempa di Indonesia Mengalami Peningkatan # trubusid https://news.trubus.id/baca/24816/energi-di-dalam-bumi-mulai-keluar-penyebab-gempa-di-indonesia-mengalami-peningkatan …;;;# #;1,07941E+18;https://twitter.com/trubusid/status/1079407126915604481;0
;30/12/18 22.59;0;0;....gempa bumi, erupsi dan tsunami adalah salah satu jalan 'mereka' untuk kembali pada kepunyaanNya.;;;;1,07941E+18;https://twitter.com/yazid_ahm/status/1079406654943154178;0
;30/12/18 22.55;0;0;Hampir 2 tahun (2015-2017) full: -Mengurung diri dalam kamar, -Memutus hub. dengan orang2, -Takut bertemu dengan org, -Tak ingin melakukan apapun untuk memperbaiki keadaan, -Berharap ada gempa bumi dalam kamar,;;;;1,07941E+18;https://twitter.com/flyingdarkmann/status/1079405617184264192;0
;30/12/18 22.53;2;0;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik http://dlvr.it/Qvf9Ny pic.twitter.com/RrN9qhlObo;;;;1,07941E+18;https://twitter.com/erinaazkadina/status/1079405016786423808;0
;30/12/18 22.50;0;0;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik https://nikifour.co.id/arsitektur-tahan-gempa/ …pic.twitter.com/z3raAZUPET;;;;1,0794E+18;https://twitter.com/hrdnikifour/status/1079404452921204737;0
;30/12/18 22.50;0;1;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik https://nikifour.co.id/arsitektur-tahan-gempa/ …pic.twitter.com/utlafOdXG9;;;;1,0794E+18;https://twitter.com/disnakerkrw/status/1079404427642052609;0
;30/12/18 22.50;0;0;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik https://nikifour.co.id/arsitektur-tahan-gempa/ …pic.twitter.com/NY5t3SAm80;;;;1,0794E+18;https://twitter.com/rsudkudus/status/1079404398252560384;0
;30/12/18 22.50;0;0;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik https://nikifour.co.id/arsitektur-tahan-gempa/ …pic.twitter.com/LKoCodoU3p;;;;1,0794E+18;https://twitter.com/erinaazkadina/status/1079404386701533185;0
;30/12/18 22.49;0;0;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik https://nikifour.co.id/arsitektur-tahan-gempa/ …pic.twitter.com/gzWjLHUk6n;;;;1,0794E+18;https://twitter.com/faridahbadar/status/1079404055322116097;0
;30/12/18 22.49;0;0;Arsitektur Tahan Gempa Bumi: 7 Bangunan Yang Mengantisipasi Aktivitas Seismik https://nikifour.co.id/arsitektur-tahan-gempa/ …pic.twitter.com/6UDIzSAGxw;;;;1,0794E+18;https://twitter.com/masbadar/status/1079404004923256832;0
;30/12/18 22.47;0;0;Mutualan aja sm bot nih, gempa bumi potensi tsunami;;;;1,0794E+18;https://twitter.com/XcariusK/status/1079403691164106752;0
;30/12/18 22.46;0;0;6. Misalnya musibah gempa bumi, gunung meletus, tsunami, dll. Di antara adab dalam menyikapi qadha ini adalah sikap ridha dan sabar baik bagi korban ataupun keluarga korban. # Refleksi2018 # AgarMusibahBerbuahBerkah;;;# #;1,0794E+18;https://twitter.com/hanik_hartati/status/1079403411496361985;0
;30/12/18 22.32;0;0;Ada bencana alam, gempa, tsunami, dll | | | _ _ _ _ _ _ _ _ _ _ _ _ _ _ | Pergerakan lempeng bumi _ _ _ _ _ _ _ _ _ _ _ _ _ _| | | | Ini azab karena kita menahan seorang habib.;;;;1,0794E+18;https://twitter.com/Lukmanpuraga/status/1079399773658992642;0
;30/12/18 22.30;0;0;December 30, 2018 at 11:30PM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2262877473948917/ …;;;;1,0794E+18;https://twitter.com/andri000me_1/status/1079399340345569280;0
;30/12/18 22.26;0;1;GEMPA BUMI 5,7 SR GUNCANG BENGKULU, OPERASIONAL BANDARA FATMAWATI SOEKARNO MASIH NORMAL. https://tinyurl.com/y74keutp pic.twitter.com/5QnNGVZ0MX;;;;1,0794E+18;https://twitter.com/djpu151/status/1079398254414942211;1
;30/12/18 22.22;0;0;minta gempa bumi datang lah aminn;;;;1,0794E+18;https://twitter.com/fhhaulin/status/1079397444167716864;0
;30/12/18 22.14;0;0;Gempa bumi 5.7 magnitud gegar Bengkulu, Indonesia http://www.astroawani.com/berita-dunia/gempa-bumi-5-7-magnitud-gegar-bengkulu-indonesia-194768 …;;;;1,0794E+18;https://twitter.com/LehaAnuar/status/1079395199116341248;1
;30/12/18 22.07;0;1;kegalauan libur akhir tahun menyambut awal tahun.. bade kalaut sien tsunami bade nanjak gunung sien runtuh bade ka emoll diuk sambil makan sien gempa di bumi wae sien gelo;;;;1,07939E+18;https://twitter.com/vnoona81/status/1079393487810785280;0
;30/12/18 22.05;0;0;Tidak akan tiba hari KIAMAT Hingga banyak terjadi GEMPA BUMI (H.R. Bukhari) . . . # HuruHaraAkhirZaman # Muhasabahdiri;;;# #;1,07939E+18;https://twitter.com/Ardiansyah_Vidy/status/1079392987560402946;0
;30/12/18 22.02;0;0;Geli. Pastuh kalau masa tu baru sampai, part nak pilih meja. Lepastu tertengok ada meja mcm kena gempa bumi. Rasa nak ngamuk dgn orang sebelum tu.;;;;1,07939E+18;https://twitter.com/nrsyahirah19/status/1079392380350955520;0
;30/12/18 21.52;0;0;@ null Gempa bumi 5.7 magnitud gegar Bengkulu, Indonesia Gegaran gempa itu dirasakan di http://www.astroawani.com/berita-dunia/gempa-bumi-5-7-magnitud-gegar-bengkulu-indonesia-194768 …;;@;;1,07939E+18;https://twitter.com/exomalaysia_/status/1079389675532382208;0
;30/12/18 21.51;0;2;Kalau kebakaran hutan, tsunami, gempa bumi, longsor dan lain2nya karena presiden. Apakah Wannaone bubar karena presiden juga?;;;;1,07939E+18;https://twitter.com/baejiinsyg00/status/1079389633593524226;0
;30/12/18 21.45;0;0;Bencana alam terus bermunculan.... Astaghfirullah. Hari ini 3 berita yg aku tahu 1. Gunung di bali erupsi 2. Puting beliung di cirebon 3. Gempa bumi;;;;1,07939E+18;https://twitter.com/Dear_Ramaa/status/1079387902113542152;0
;30/12/18 21.40;0;0;Gempa Bumi Tektonik M 4,9 Guncang Sumba Barat Daya http://share.babe.news/s/kUQhbFT;;;;1,07939E+18;https://twitter.com/Jawa88763337/status/1079386857631211521;1
;30/12/18 21.40;0;0;Gempa bumi dan update status adalah hal yg tidak bs dipisahkan # AnuNgawur;;;#;1,07939E+18;https://twitter.com/Nganuuuu/status/1079386661501325312;0
;30/12/18 21.40;0;0;BPBD Lebong: Tidak Ada Korban Jiwa Dan Kerusakan Dalam Gempa Bumi 5,7 SR # KlikRMOL # gempabumi https://nusantara.rmol.co/read/2018/12/30/373007/BPBD-Lebong:-Tidak-Ada-Korban-Jiwa-Dan-Kerusakan-Dalam-Gempa-Bumi--5,7-SR- …;;;# #;1,07939E+18;https://twitter.com/rmol_id/status/1079386631700807680;1
;30/12/18 21.38;0;0;Dan gempa bumi dinegara jiran semakin hari semakin banyak berlaku..belumkah kita sedar?;;;;1,07939E+18;https://twitter.com/encik_red/status/1079386304209596416;0
;30/12/18 21.38;0;0;Wisatawan Surabaya dan Malang Dibidik HPI NTB Untuk Ikut Gairahkan Wisata Pasca Gempa Bumi http://dlvr.it/Qvf0Tf;;;;1,07939E+18;https://twitter.com/inmalangraya/status/1079386139553783815;0
;30/12/18 21.36;0;0;@ PRFMnews mengingat lagi musim bencana alam gempa bumi, tsunami, longsor, banjir. ada baiknya pemerintah mewajibkan sekolah, perkantoran, hunian rusun untuk uji coba evakuasi bencana alam, maksudnya adalah apabila terjadi masyarakat lebih siap, tidak panik. nuhun @ ridwankamil;;@ @;;1,07939E+18;https://twitter.com/tokoputihmulus/status/1079385855486128128;0
;30/12/18 21.36;0;0;# BestNine2018 semuanya berlokasi di New Zealand. Emang negara satu ini photogenic sekali di setiap sudutnya. 1. Christchurch Cathedral yang rusak akibat gempa bumi tahun 2011 2. Danau di… https://www.instagram.com/p/BsA9oukgDDF/?utm_source=ig_twitter_share&igshid=1xlqu8cd1y4jy …;;;#;1,07939E+18;https://twitter.com/santifang/status/1079385690570338305;0
;30/12/18 21.33;530;316;# AWANInews # AWANI745 Gempa bumi 5.7 magnitud gegar Bengkulu, Indonesia http://www.astroawani.com/berita-dunia/gempa-bumi-5-7-magnitud-gegar-bengkulu-indonesia-194768 …pic.twitter.com/95z66Ln8v3;;;# #;1,07938E+18;https://twitter.com/501Awani/status/1079384920479326210;0
;30/12/18 21.33;0;0;Selepas Tsunami Selat Sunda, Kini Bengkulu Indonesia Pula Digegarkan Dengan Gempa Bumi bermagnitud 5.7 skala Richter https://www.satujohor.net/?p=15572#.XCjXCKQRXDs …;;;#;1,07938E+18;https://twitter.com/SatuJohor/status/1079384911247757312;0
;30/12/18 21.30;0;0;December 30, 2018 at 10:30PM (Sekolahku, apa kabar kau usai diguncang gempa bumi? Begitulah kiranya tanya dalam benak anak-anak penyintas gempa bumi Lombok dan Palu yang sudah rindu ingin segera bersekolah.... https://www.facebook.com/1911854019051266/posts/2262830183953646/ …;;;;1,07938E+18;https://twitter.com/andri000me_1/status/1079384184496574464;0
;30/12/18 21.04;0;0;Gunung berapi, gempa bumi,taufan sahabat baik https://www.facebook.com/100000051457450/posts/2287368504608176/ …;;;;1,07938E+18;https://twitter.com/fadzlizack/status/1079377686458437632;0
;30/12/18 21.00;25;25;Bencana alam gempa bumi dan tsunami yang terjadi di Palu-Donggala mengakibatkan kerusakan infrastruktur hingga korban jiwa. Mari kita bantu saudara kita dengan menyalurkan donasi melalui # DompetKemanusiaanPaluDonggala Yayasan Media Group @ Metro_TV.pic.twitter.com/3Twm4kvFFU;;@;#;1,07938E+18;https://twitter.com/MetroTVNewsRoom/status/1079376760117096448;0
;30/12/18 20.58;2;5;Indonesia hingga Jepang, Ini 8 Gempa Bumi Paling Mematikan di Asia http://dlvr.it/Qvdw2k;;;;1,07938E+18;https://twitter.com/liputan6dotcom/status/1079376087379894273;0
